PositionX, PositionY, is_walkable, is_shootable,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility
6, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
6, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
6, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
6, 33, 1, 1, 61, 65, 17, 87, 51, 43, 61, 61, 31
6, 34, 1, 1, 62, 66, 16, 88, 50, 42, 62, 62, 34
6, 35, 1, 1, 63, 67, 17, 89, 49, 41, 63, 63, 34
6, 36, 1, 1, 64, 68, 18, 90, 48, 40, 64, 64, 34
6, 37, 1, 1, 65, 69, 19, 91, 47, 39, 65, 65, 32
6, 38, 1, 1, 66, 70, 20, 92, 48, 40, 66, 66, 30
6, 39, 1, 1, 67, 71, 21, 93, 49, 41, 67, 67, 27
6, 40, 1, 1, 68, 72, 22, 94, 50, 42, 68, 68, 26
6, 41, 1, 1, 69, 73, 23, 95, 49, 41, 69, 69, 26
6, 42, 1, 1, 70, 74, 24, 96, 48, 40, 70, 70, 28
6, 43, 1, 1, 71, 75, 25, 97, 47, 39, 71, 71, 30
6, 44, 1, 1, 72, 76, 26, 98, 48, 40, 72, 72, 30
6, 45, 1, 1, 73, 77, 27, 99, 49, 41, 73, 73, 30
6, 46, 1, 1, 74, 78, 28, 100, 48, 40, 74, 74, 30
6, 47, 1, 1, 75, 79, 29, 101, 47, 39, 75, 75, 30
6, 48, 1, 1, 76, 80, 30, 102, 48, 40, 76, 76, 30
6, 49, 1, 1, 77, 81, 31, 103, 49, 41, 77, 77, 28
7, 0, 1, 1, 43, 47, 29, 103, 83, 75, 43, 43, 37
7, 1, 1, 1, 42, 46, 28, 102, 82, 74, 42, 42, 39
7, 2, 1, 1, 41, 45, 27, 101, 81, 73, 41, 41, 40
7, 3, 1, 1, 40, 44, 26, 100, 80, 72, 40, 40, 42
7, 4, 1, 1, 39, 43, 25, 99, 79, 71, 39, 39, 43
7, 5, 1, 1, 38, 42, 24, 98, 78, 70, 38, 38, 43
7, 6, 1, 1, 39, 43, 23, 97, 77, 69, 39, 39, 43
7, 7, 1, 1, 40, 44, 22, 96, 76, 68, 40, 40, 43
7, 8, 1, 1, 41, 45, 21, 95, 75, 67, 41, 41, 43
7, 9, 1, 1, 40, 44, 20, 94, 74, 66, 40, 40, 43
7, 10, 1, 1, 39, 43, 19, 93, 73, 65, 39, 39, 42
7, 11, 1, 1, 40, 44, 18, 92, 72, 64, 40, 40, 35
7, 12, 1, 1, 41, 45, 17, 91, 71, 63, 41, 41, 28
7, 13, 1, 1, 42, 46, 16, 90, 70, 62, 42, 42, 32
7, 14, 1, 1, 43, 47, 15, 89, 69, 61, 43, 43, 33
7, 15, 1, 1, 42, 46, 14, 88, 68, 60, 42, 42, 32
7, 16, 1, 1, 43, 47, 13, 87, 67, 59, 43, 43, 30
7, 17, 1, 1, 44, 48, 12, 86, 66, 58, 44, 44, 27
7, 18, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 19, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 20, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 23, 1, 1, 50, 54, 6, 80, 60, 52, 50, 50, 22
7, 24, 1, 1, 51, 55, 5, 79, 59, 51, 51, 51, 24
7, 25, 1, 1, 52, 56, 4, 78, 58, 50, 52, 52, 25
7, 26, 1, 1, 53, 57, 5, 79, 57, 49, 53, 53, 22
7, 27, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 28, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
7, 32, 1, 1, 59, 63, 15, 85, 51, 43, 59, 59, 33
7, 33, 1, 1, 60, 64, 16, 86, 50, 42, 60, 60, 36
7, 34, 1, 1, 61, 65, 17, 87, 49, 41, 61, 61, 37
7, 35, 1, 1, 62, 66, 18, 88, 48, 40, 62, 62, 37
7, 36, 1, 1, 63, 67, 19, 89, 47, 39, 63, 63, 36
7, 37, 1, 1, 64, 68, 20, 90, 46, 38, 64, 64, 34
7, 38, 1, 1, 65, 69, 21, 91, 47, 39, 65, 65, 30
7, 39, 1, 1, 66, 70, 22, 92, 48, 40, 66, 66, 26
7, 40, 1, 1, 67, 71, 23, 93, 49, 41, 67, 67, 20
7, 41, 1, 1, 68, 72, 24, 94, 48, 40, 68, 68, 18
7, 42, 1, 1, 69, 73, 25, 95, 47, 39, 69, 69, 23
7, 43, 1, 1, 70, 74, 26, 96, 46, 38, 70, 70, 29
7, 44, 1, 1, 71, 75, 27, 97, 47, 39, 71, 71, 31
7, 45, 1, 1, 72, 76, 28, 98, 48, 40, 72, 72, 32
7, 46, 1, 1, 73, 77, 29, 99, 47, 39, 73, 73, 32
7, 47, 1, 1, 74, 78, 30, 100, 46, 38, 74, 74, 32
7, 48, 1, 1, 75, 79, 31, 101, 47, 39, 75, 75, 32
7, 49, 1, 1, 76, 80, 32, 102, 48, 40, 76, 76, 30
8, 0, 1, 1, 42, 46, 30, 102, 82, 74, 42, 42, 39
8, 1, 1, 1, 41, 45, 29, 101, 81, 73, 41, 41, 41
8, 2, 1, 1, 40, 44, 28, 100, 80, 72, 40, 40, 42
8, 3, 1, 1, 39, 43, 27, 99, 79, 71, 39, 39, 44
8, 4, 1, 1, 38, 42, 26, 98, 78, 70, 38, 38, 45
8, 5, 1, 1, 37, 41, 25, 97, 77, 69, 37, 37, 45
8, 6, 1, 1, 38, 42, 24, 96, 76, 68, 38, 38, 45
8, 7, 1, 1, 39, 43, 23, 95, 75, 67, 39, 39, 45
8, 8, 1, 1, 40, 44, 22, 94, 74, 66, 40, 40, 44
8, 9, 1, 1, 39, 43, 21, 93, 73, 65, 39, 39, 44
8, 10, 1, 1, 38, 42, 20, 92, 72, 64, 38, 38, 42
8, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 14, 1, 1, 42, 46, 16, 88, 68, 60, 42, 42, 26
8, 15, 1, 1, 41, 45, 15, 87, 67, 59, 41, 41, 30
8, 16, 1, 1, 42, 46, 14, 86, 66, 58, 42, 42, 29
8, 17, 1, 1, 43, 47, 13, 85, 65, 57, 43, 43, 28
8, 18, 1, 1, 44, 48, 14, 84, 64, 56, 44, 44, 24
8, 19, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 20, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 23, 1, 1, 49, 53, 7, 79, 59, 51, 49, 49, 24
8, 24, 1, 1, 50, 54, 6, 78, 58, 50, 50, 50, 30
8, 25, 1, 1, 51, 55, 5, 77, 57, 49, 51, 51, 32
8, 26, 1, 1, 52, 56, 6, 78, 56, 48, 52, 52, 29
8, 27, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 28, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 30, 1, 1, 56, 60, 12, 82, 52, 44, 56, 56, 30
8, 31, 1, 1, 57, 61, 13, 83, 51, 43, 57, 57, 35
8, 32, 1, 1, 58, 62, 14, 84, 50, 42, 58, 58, 38
8, 33, 1, 1, 59, 63, 15, 85, 49, 41, 59, 59, 40
8, 34, 1, 1, 60, 64, 16, 86, 48, 40, 60, 60, 41
8, 35, 1, 1, 61, 65, 17, 87, 47, 39, 61, 61, 41
8, 36, 1, 1, 62, 66, 18, 88, 46, 38, 62, 62, 38
8, 37, 1, 1, 63, 67, 19, 89, 45, 37, 63, 63, 35
8, 38, 1, 1, 64, 68, 20, 90, 46, 38, 64, 64, 24
8, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 42, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
8, 43, 1, 1, 69, 73, 27, 95, 45, 37, 69, 69, 28
8, 44, 1, 1, 70, 74, 28, 96, 46, 38, 70, 70, 32
8, 45, 1, 1, 71, 75, 29, 97, 47, 39, 71, 71, 34
8, 46, 1, 1, 72, 76, 30, 98, 46, 38, 72, 72, 35
8, 47, 1, 1, 73, 77, 31, 99, 45, 37, 73, 73, 34
8, 48, 1, 1, 74, 78, 32, 100, 46, 38, 74, 74, 33
8, 49, 1, 1, 75, 79, 33, 101, 47, 39, 75, 75, 32
9, 0, 1, 1, 41, 45, 31, 101, 81, 73, 41, 41, 41
9, 1, 1, 1, 40, 44, 30, 100, 80, 72, 40, 40, 42
9, 2, 1, 1, 39, 43, 29, 99, 79, 71, 39, 39, 44
9, 3, 1, 1, 38, 42, 28, 98, 78, 70, 38, 38, 45
9, 4, 1, 1, 37, 41, 27, 97, 77, 69, 37, 37, 46
9, 5, 1, 1, 36, 40, 26, 96, 76, 68, 36, 36, 47
9, 6, 1, 1, 37, 41, 25, 95, 75, 67, 37, 37, 47
9, 7, 1, 1, 38, 42, 24, 94, 74, 66, 38, 38, 47
9, 8, 1, 1, 39, 43, 23, 93, 73, 65, 39, 39, 46
9, 9, 1, 1, 38, 42, 22, 92, 72, 64, 38, 38, 43
9, 10, 1, 1, 37, 41, 21, 91, 71, 63, 37, 37, 38
9, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 14, 1, 1, 41, 45, 17, 87, 67, 59, 41, 41, 17
9, 15, 1, 1, 40, 44, 16, 86, 66, 58, 40, 40, 26
9, 16, 1, 1, 41, 45, 15, 85, 65, 57, 41, 41, 29
9, 17, 1, 1, 42, 46, 14, 84, 64, 56, 42, 42, 29
9, 18, 1, 1, 43, 47, 15, 83, 63, 55, 43, 43, 28
9, 19, 1, 1, 44, 48, 14, 82, 62, 54, 44, 44, 25
9, 20, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 23, 1, 1, 48, 52, 8, 78, 58, 50, 48, 48, 32
9, 24, 1, 1, 49, 53, 7, 77, 57, 49, 49, 49, 35
9, 25, 1, 1, 50, 54, 6, 76, 56, 48, 50, 50, 36
9, 26, 1, 1, 51, 55, 7, 77, 55, 47, 51, 51, 36
9, 27, 1, 1, 52, 56, 8, 78, 54, 46, 52, 52, 35
9, 28, 1, 1, 53, 57, 9, 79, 53, 45, 53, 53, 34
9, 29, 1, 1, 54, 58, 10, 80, 52, 44, 54, 54, 36
9, 30, 1, 1, 55, 59, 11, 81, 51, 43, 55, 55, 38
9, 31, 1, 1, 56, 60, 12, 82, 50, 42, 56, 56, 39
9, 32, 1, 1, 57, 61, 13, 83, 49, 41, 57, 57, 41
9, 33, 1, 1, 58, 62, 14, 84, 48, 40, 58, 58, 42
9, 34, 1, 1, 59, 63, 15, 85, 47, 39, 59, 59, 43
9, 35, 1, 1, 60, 64, 16, 86, 46, 38, 60, 60, 42
9, 36, 1, 1, 61, 65, 17, 87, 45, 37, 61, 61, 40
9, 37, 1, 1, 62, 66, 18, 88, 44, 36, 62, 62, 32
9, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 42, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
9, 43, 1, 1, 68, 72, 28, 94, 44, 36, 68, 68, 26
9, 44, 1, 1, 69, 73, 29, 95, 45, 37, 69, 69, 33
9, 45, 1, 1, 70, 74, 30, 96, 46, 38, 70, 70, 36
9, 46, 1, 1, 71, 75, 31, 97, 45, 37, 71, 71, 36
9, 47, 1, 1, 72, 76, 32, 98, 44, 36, 72, 72, 36
9, 48, 1, 1, 73, 77, 33, 99, 45, 37, 73, 73, 35
9, 49, 1, 1, 74, 78, 34, 100, 46, 38, 74, 74, 34
10, 0, 1, 1, 40, 44, 32, 100, 80, 72, 40, 40, 42
10, 1, 1, 1, 39, 43, 31, 99, 79, 71, 39, 39, 44
10, 2, 1, 1, 38, 42, 30, 98, 78, 70, 38, 38, 46
10, 3, 1, 1, 37, 41, 29, 97, 77, 69, 37, 37, 47
10, 4, 1, 1, 36, 40, 28, 96, 76, 68, 36, 36, 48
10, 5, 1, 1, 35, 39, 27, 95, 75, 67, 35, 35, 49
10, 6, 1, 1, 36, 40, 26, 94, 74, 66, 36, 36, 49
10, 7, 1, 1, 37, 41, 25, 93, 73, 65, 37, 37, 49
10, 8, 1, 1, 38, 42, 24, 92, 72, 64, 38, 38, 47
10, 9, 1, 1, 37, 41, 23, 91, 71, 63, 37, 37, 43
10, 10, 1, 1, 36, 40, 22, 90, 70, 62, 36, 36, 39
10, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 15, 1, 1, 39, 43, 17, 85, 65, 57, 39, 39, 25
10, 16, 1, 1, 40, 44, 16, 84, 64, 56, 40, 40, 28
10, 17, 1, 1, 41, 45, 15, 83, 63, 55, 41, 41, 31
10, 18, 1, 1, 42, 46, 14, 82, 62, 54, 42, 42, 32
10, 19, 1, 1, 43, 47, 13, 81, 61, 53, 43, 43, 32
10, 20, 1, 1, 44, 48, 12, 80, 60, 52, 44, 44, 31
10, 21, 1, 1, 45, 49, 11, 79, 59, 51, 45, 45, 26
10, 22, 1, 1, 46, 50, 10, 78, 58, 50, 46, 46, 30
10, 23, 1, 1, 47, 51, 9, 77, 57, 49, 47, 47, 35
10, 24, 1, 1, 48, 52, 8, 76, 56, 48, 48, 48, 37
10, 25, 1, 1, 49, 53, 7, 75, 55, 47, 49, 49, 38
10, 26, 1, 1, 50, 54, 8, 76, 54, 46, 50, 50, 39
10, 27, 1, 1, 51, 55, 9, 77, 53, 45, 51, 51, 40
10, 28, 1, 1, 52, 56, 10, 78, 52, 44, 52, 52, 39
10, 29, 1, 1, 53, 57, 11, 79, 51, 43, 53, 53, 39
10, 30, 1, 1, 54, 58, 12, 80, 50, 42, 54, 54, 40
10, 31, 1, 1, 55, 59, 13, 81, 49, 41, 55, 55, 40
10, 32, 1, 1, 56, 60, 14, 82, 48, 40, 56, 56, 42
10, 33, 1, 1, 57, 61, 15, 83, 47, 39, 57, 57, 44
10, 34, 1, 1, 58, 62, 16, 84, 46, 38, 58, 58, 45
10, 35, 1, 1, 59, 63, 17, 85, 45, 37, 59, 59, 44
10, 36, 1, 1, 60, 64, 18, 86, 44, 36, 60, 60, 42
10, 37, 1, 1, 61, 65, 19, 87, 43, 35, 61, 61, 33
10, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 42, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
10, 43, 1, 1, 67, 71, 29, 93, 43, 35, 67, 67, 30
10, 44, 1, 1, 68, 72, 30, 94, 44, 36, 68, 68, 36
10, 45, 1, 1, 69, 73, 31, 95, 45, 37, 69, 69, 38
10, 46, 1, 1, 70, 74, 32, 96, 44, 36, 70, 70, 38
10, 47, 1, 1, 71, 75, 33, 97, 43, 35, 71, 71, 38
10, 48, 1, 1, 72, 76, 34, 98, 44, 36, 72, 72, 37
10, 49, 1, 1, 73, 77, 35, 99, 45, 37, 73, 73, 35
11, 0, 1, 1, 39, 43, 33, 99, 79, 71, 39, 39, 44
11, 1, 1, 1, 38, 42, 32, 98, 78, 70, 38, 38, 46
11, 2, 1, 1, 37, 41, 31, 97, 77, 69, 37, 37, 47
11, 3, 1, 1, 36, 40, 30, 96, 76, 68, 36, 36, 49
11, 4, 1, 1, 35, 39, 29, 95, 75, 67, 35, 35, 50
11, 5, 1, 1, 34, 38, 28, 94, 74, 66, 34, 34, 50
11, 6, 1, 1, 35, 39, 27, 93, 73, 65, 35, 35, 51
11, 7, 1, 1, 36, 40, 26, 92, 72, 64, 36, 36, 50
11, 8, 1, 1, 37, 41, 25, 91, 71, 63, 37, 37, 49
11, 9, 1, 1, 36, 40, 24, 90, 70, 62, 36, 36, 47
11, 10, 1, 1, 35, 39, 23, 89, 69, 61, 35, 35, 42
11, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 15, 1, 1, 38, 42, 18, 84, 64, 56, 38, 38, 25
11, 16, 1, 1, 39, 43, 17, 83, 63, 55, 39, 39, 30
11, 17, 1, 1, 40, 44, 16, 82, 62, 54, 40, 40, 33
11, 18, 1, 1, 41, 45, 15, 81, 61, 53, 41, 41, 33
11, 19, 1, 1, 42, 46, 14, 80, 60, 52, 42, 42, 33
11, 20, 1, 1, 43, 47, 13, 79, 59, 51, 43, 43, 32
11, 21, 1, 1, 44, 48, 12, 78, 58, 50, 44, 44, 33
11, 22, 1, 1, 45, 49, 11, 77, 57, 49, 45, 45, 35
11, 23, 1, 1, 46, 50, 10, 76, 56, 48, 46, 46, 37
11, 24, 1, 1, 47, 51, 9, 75, 55, 47, 47, 47, 39
11, 25, 1, 1, 48, 52, 8, 74, 54, 46, 48, 48, 40
11, 26, 1, 1, 49, 53, 9, 75, 53, 45, 49, 49, 41
11, 27, 1, 1, 50, 54, 10, 76, 52, 44, 50, 50, 42
11, 28, 1, 1, 51, 55, 11, 77, 51, 43, 51, 51, 42
11, 29, 1, 1, 52, 56, 12, 78, 50, 42, 52, 52, 42
11, 30, 1, 1, 53, 57, 13, 79, 49, 41, 53, 53, 40
11, 31, 1, 1, 54, 58, 14, 80, 48, 40, 54, 54, 41
11, 32, 1, 1, 55, 59, 15, 81, 47, 39, 55, 55, 43
11, 33, 1, 1, 56, 60, 16, 82, 46, 38, 56, 56, 46
11, 34, 1, 1, 57, 61, 17, 83, 45, 37, 57, 57, 47
11, 35, 1, 1, 58, 62, 18, 84, 44, 36, 58, 58, 46
11, 36, 1, 1, 59, 63, 19, 85, 43, 35, 59, 59, 45
11, 37, 1, 1, 60, 64, 20, 86, 42, 34, 60, 60, 42
11, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 42, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
11, 43, 1, 1, 66, 70, 30, 92, 42, 34, 66, 66, 39
11, 44, 1, 1, 67, 71, 31, 93, 43, 35, 67, 67, 40
11, 45, 1, 1, 68, 72, 32, 94, 44, 36, 68, 68, 40
11, 46, 1, 1, 69, 73, 33, 95, 43, 35, 69, 69, 40
11, 47, 1, 1, 70, 74, 34, 96, 42, 34, 70, 70, 40
11, 48, 1, 1, 71, 75, 35, 97, 43, 35, 71, 71, 39
11, 49, 1, 1, 72, 76, 36, 98, 44, 36, 72, 72, 37
12, 0, 1, 1, 38, 42, 34, 98, 78, 70, 38, 38, 46
12, 1, 1, 1, 37, 41, 33, 97, 77, 69, 37, 37, 48
12, 2, 1, 1, 36, 40, 32, 96, 76, 68, 36, 36, 49
12, 3, 1, 1, 35, 39, 31, 95, 75, 67, 35, 35, 50
12, 4, 1, 1, 34, 38, 30, 94, 74, 66, 34, 34, 52
12, 5, 1, 1, 33, 37, 29, 93, 73, 65, 33, 33, 52
12, 6, 1, 1, 34, 38, 28, 92, 72, 64, 34, 34, 52
12, 7, 1, 1, 35, 39, 27, 91, 71, 63, 35, 35, 52
12, 8, 1, 1, 36, 40, 26, 90, 70, 62, 36, 36, 52
12, 9, 1, 1, 35, 39, 25, 89, 69, 61, 35, 35, 50
12, 10, 1, 1, 34, 38, 24, 88, 68, 60, 34, 34, 48
12, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
12, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
12, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
12, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
12, 15, 1, 1, 37, 41, 19, 83, 63, 55, 37, 37, 26
12, 16, 1, 1, 38, 42, 18, 82, 62, 54, 38, 38, 34
12, 17, 1, 1, 39, 43, 17, 81, 61, 53, 39, 39, 35
12, 18, 1, 1, 40, 44, 16, 80, 60, 52, 40, 40, 35
12, 19, 1, 1, 41, 45, 15, 79, 59, 51, 41, 41, 34
12, 20, 1, 1, 42, 46, 14, 78, 58, 50, 42, 42, 33
12, 21, 1, 1, 43, 47, 13, 77, 57, 49, 43, 43, 35
12, 22, 1, 1, 44, 48, 12, 76, 56, 48, 44, 44, 35
12, 23, 1, 1, 45, 49, 11, 75, 55, 47, 45, 45, 36
12, 24, 1, 1, 46, 50, 10, 74, 54, 46, 46, 46, 39
12, 25, 1, 1, 47, 51, 9, 73, 53, 45, 47, 47, 41
12, 26, 1, 1, 48, 52, 10, 74, 52, 44, 48, 48, 43
12, 27, 1, 1, 49, 53, 11, 75, 51, 43, 49, 49, 44
12, 28, 1, 1, 50, 54, 12, 76, 50, 42, 50, 50, 44
12, 29, 1, 1, 51, 55, 13, 77, 49, 41, 51, 51, 43
12, 30, 1, 1, 52, 56, 14, 78, 48, 40, 52, 52, 41
12, 31, 1, 1, 53, 57, 15, 79, 47, 39, 53, 53, 40
12, 32, 1, 1, 54, 58, 16, 80, 46, 38, 54, 54, 43
12, 33, 1, 1, 55, 59, 17, 81, 45, 37, 55, 55, 46
12, 34, 1, 1, 56, 60, 18, 82, 44, 36, 56, 56, 48
12, 35, 1, 1, 57, 61, 19, 83, 43, 35, 57, 57, 48
12, 36, 1, 1, 58, 62, 20, 84, 42, 34, 58, 58, 49
12, 37, 1, 1, 59, 63, 21, 85, 41, 33, 59, 59, 48
12, 38, 1, 1, 60, 64, 22, 86, 40, 32, 60, 60, 42
12, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
12, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
12, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
12, 42, 1, 1, 64, 68, 28, 90, 40, 32, 64, 64, 39
12, 43, 1, 1, 65, 69, 29, 91, 41, 33, 65, 65, 43
12, 44, 1, 1, 66, 70, 30, 92, 42, 34, 66, 66, 43
12, 45, 1, 1, 67, 71, 31, 93, 43, 35, 67, 67, 43
12, 46, 1, 1, 68, 72, 32, 94, 42, 34, 68, 68, 42
12, 47, 1, 1, 69, 73, 33, 95, 41, 33, 69, 69, 42
12, 48, 1, 1, 70, 74, 34, 96, 42, 34, 70, 70, 41
12, 49, 1, 1, 71, 75, 35, 97, 43, 35, 71, 71, 39
13, 0, 1, 1, 37, 41, 35, 97, 77, 69, 37, 37, 47
13, 1, 1, 1, 36, 40, 34, 96, 76, 68, 36, 36, 49
13, 2, 1, 1, 35, 39, 33, 95, 75, 67, 35, 35, 51
13, 3, 1, 1, 34, 38, 32, 94, 74, 66, 34, 34, 52
13, 4, 1, 1, 33, 37, 31, 93, 73, 65, 33, 33, 54
13, 5, 1, 1, 32, 36, 30, 92, 72, 64, 32, 32, 55
13, 6, 1, 1, 33, 37, 29, 91, 71, 63, 33, 33, 55
13, 7, 1, 1, 34, 38, 28, 90, 70, 62, 34, 34, 54
13, 8, 1, 1, 35, 39, 27, 89, 69, 61, 35, 35, 54
13, 9, 1, 1, 34, 38, 26, 88, 68, 60, 34, 34, 54
13, 10, 1, 1, 33, 37, 25, 87, 67, 59, 33, 33, 52
13, 11, 1, 1, 32, 36, 26, 86, 66, 58, 32, 32, 46
13, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
13, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
13, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
13, 15, 1, 1, 36, 40, 20, 82, 62, 54, 36, 36, 37
13, 16, 1, 1, 37, 41, 19, 81, 61, 53, 37, 37, 40
